id	objects
82926	['notebook, notebook computer', 'binder, ring-binder', 'kite', 'white stork, Ciconia ciconia', 'book jacket, dust cover, dust jacket, dust wrapper', 'laptop, laptop computer', 'vulture', 'cellular telephone, cellular phone, cellphone, cell, mobile phone', 'envelope', 'albatross, mollymawk', 'bald eagle, American eagle, Haliaeetus leucocephalus']
82927	['cliff dwelling', 'frying pan, frypan, skillet', 'caldron, cauldron', 'torch', 'wok', 'spotlight, spot', 'matchstick', 'bubble', 'candle, taper, wax light', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
82883	['megalith, megalithic structure', 'geyser', 'beacon, lighthouse, beacon light, pharos', 'obelisk', 'hay', 'rapeseed', 'volcano']
81212	['skunk, polecat, wood pussy', 'suspension bridge', 'pier', 'wardrobe, closet, press', 'spotlight, spot', 'horizontal bar, high bar', 'airship, dirigible', 'pole', 'flagpole, flagstaff', 'crane', 'quill, quill pen', 'reel']
83679	['suspension bridge', 'orangutan, orang, orangutang, Pongo pygmaeus', 'horizontal bar, high bar', 'pole', 'street sign', 'traffic light, traffic signal, stoplight', 'water tower', 'flagpole, flagstaff', 'safety pin']
79067	['geyser', 'missile', 'flagpole, flagstaff', 'volcano', 'cliff, drop, drop-off', 'alp']
84552	['megalith, megalithic structure', 'geyser', 'car mirror', 'cup', 'pitcher, ewer', 'nail', 'pole', 'fountain', 'fireboat', 'bobsled, bobsleigh, bob', 'cliff, drop, drop-off', 'shower curtain', 'totem pole']
79643	['screw', 'dugong, Dugong dugon', 'tractor', 'ocarina, sweet potato', 'balloon', 'pool table, billiard table, snooker table', 'mailbox, letter box', 'airship, dirigible', 'golf ball', 'missile', 'parachute, chute', 'wall clock', 'barrel, cask', 'gas pump, gasoline pump, petrol pump, island dispenser', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'switch, electric switch, electrical switch', 'harvester, reaper', 'jellyfish']
83100	['indri, indris, Indri indri, Indri brevicaudatus', 'sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita', 'howler monkey, howler', 'spider monkey, Ateles geoffroyi', 'colobus, colobus monkey']
88518	['projectile, missile', 'car mirror', 'swab, swob, mop', 'balloon', 'spotlight, spot', 'pole', 'volleyball', 'missile', 'traffic light, traffic signal, stoplight', 'fountain', 'soccer ball', 'flagpole, flagstaff']
73725	["jack-o'-lantern", 'matchstick', 'nematode, nematode worm, roundworm', 'jellyfish', 'digital clock']
90599	['spotlight, spot', 'electric ray, crampfish, numbfish, torpedo', 'snorkel', 'scuba diver', 'jellyfish']
89868	['geyser', 'picket fence, paling', 'street sign', 'boathouse', 'fountain', 'fireboat', 'bubble', 'birdhouse', 'church, church building']
79834	['volcano', 'cliff, drop, drop-off', 'promontory, headland, head, foreland', 'alp', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty']
80486	['binder, ring-binder', 'monitor', 'lakeside, lakeshore', 'envelope', 'dock, dockage, docking facility', 'web site, website, internet site, site', 'bow', 'traffic light, traffic signal, stoplight', 'quill, quill pen', 'pier']
89744	['geyser', 'nematode, nematode worm, roundworm', 'car mirror', 'radio telescope, radio reflector', 'bubble', 'pole', 'airship, dirigible', 'solar dish, solar collector, solar furnace', 'street sign', 'parachute, chute', 'traffic light, traffic signal, stoplight', 'fountain', 'water tower', 'flagpole, flagstaff', 'home theater, home theatre', 'balloon', 'fireboat', 'stage']
88286	['stretcher', 'assault rifle, assault gun', 'menu', 'envelope', 'web site, website, internet site, site', 'tank, army tank, armored combat vehicle, armoured combat vehicle', 'rifle', 'military uniform']
83254	['nematode, nematode worm, roundworm', 'torch', 'ballpoint, ballpoint pen, ballpen, Biro', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'spotlight, spot', 'volcano', 'matchstick', 'wing']
80171	['fire engine, fire truck', 'jeep, landrover', 'car mirror', 'wreck', 'balloon', 'beacon, lighthouse, beacon light, pharos', 'airship, dirigible', 'snowplow, snowplough', 'pickup, pickup truck', 'spotlight, spot', 'sandbar, sand bar', 'crane', 'tow truck, tow car, wrecker', 'minibus']
86765	['binder, ring-binder', 'Band Aid', 'shower curtain']
80175	['space shuttle', 'pier', 'bullet train, bullet', 'passenger car, coach, carriage', 'suspension bridge']
80174	['wing', 'hay', 'beacon, lighthouse, beacon light, pharos', 'rapeseed', 'megalith, megalithic structure']
85891	['cliff, drop, drop-off', 'valley, vale', 'totem pole', 'alp']
88321	['worm fence, snake fence, snake-rail fence, Virginia fence', 'car mirror', 'picket fence, paling', 'patio, terrace', 'balloon', 'airship, dirigible', 'parachute, chute', 'planetarium', 'sunglasses, dark glasses, shades', 'bannister, banister, balustrade, balusters, handrail', 'sunglass', 'warplane, military plane', 'home theater, home theatre', 'wing', 'monitor']
85595	['notebook, notebook computer', 'nematode, nematode worm, roundworm', 'car mirror', 'laptop, laptop computer', 'airship, dirigible', 'space shuttle', 'spotlight, spot', 'screen, CRT screen', 'television, television system', 'home theater, home theatre', 'wing', 'digital clock']
84107	['fire engine, fire truck', 'traffic light, traffic signal, stoplight', 'trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi', 'flagpole, flagstaff']
81998	['eggnog', 'cup', 'espresso', 'face powder', 'coffee mug']
90629	['parachute, chute', 'balloon', 'torch', 'pole', 'flagpole, flagstaff']
83173	['projectile, missile', 'nematode, nematode worm, roundworm', 'analog clock', 'missile', 'space shuttle', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'spotlight, spot', 'volcano', 'matchstick', 'digital clock']
81855	['container ship, containership, container vessel', 'suspension bridge', 'lakeside, lakeshore', 'seashore, coast, seacoast, sea-coast', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'safety pin', 'pier']
77958	['obelisk', 'church, church building', 'rapeseed', 'beacon, lighthouse, beacon light, pharos', 'barn']
88816	['cliff dwelling', 'valley, vale', 'promontory, headland, head, foreland', 'volcano', 'cliff, drop, drop-off', 'alp']
81859	['beacon, lighthouse, beacon light, pharos', 'obelisk', 'balloon', 'parachute, chute', 'hay', 'rapeseed', 'knot', 'bubble', 'water tower']
85357	['lakeside, lakeshore', 'balloon', 'beacon, lighthouse, beacon light, pharos', 'rapeseed', 'flagpole, flagstaff', 'barn']
89317	['fire engine, fire truck', 'platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'water ouzel, dipper', 'cinema, movie theater, movie theatre, movie house, picture palace', 'American egret, great white heron, Egretta albus', 'limousine, limo', 'leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea', 'drilling platform, offshore rig', 'spoonbill', 'planetarium', 'albatross, mollymawk', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca', 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'hammerhead, hammerhead shark', 'stage']
85016	['catamaran', 'airship, dirigible', 'suspension bridge', 'schooner', 'balloon', 'lakeside, lakeshore', 'airliner', 'seashore, coast, seacoast, sea-coast', 'drilling platform, offshore rig', 'promontory, headland, head, foreland', 'volcano', 'crane', 'cliff, drop, drop-off', 'trimaran', 'alp', 'chainlink fence']
80272	['parachute, chute', 'volcano', 'geyser', 'rapeseed', 'beacon, lighthouse, beacon light, pharos']
85353	['parachute, chute', 'white stork, Ciconia ciconia', 'vulture', 'airship, dirigible', 'space shuttle', 'warplane, military plane', 'bald eagle, American eagle, Haliaeetus leucocephalus']
86301	['lakeside, lakeshore', 'breakwater, groin, groyne, mole, bulwark, seawall, jetty', 'seashore, coast, seacoast, sea-coast', 'alp', 'promontory, headland, head, foreland']
87261	['beer bottle', 'chain', 'punching bag, punch bag, punching ball, punchball', 'traffic light, traffic signal, stoplight', 'fountain', 'spotlight, spot', 'guillotine', 'lampshade, lamp shade', 'beer glass', 'wine bottle']
83148	['notebook, notebook computer', 'nematode, nematode worm, roundworm', 'analog clock', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'spotlight, spot', 'jellyfish', 'bubble', 'digital clock']
78837	['black grouse', 'kite', 'container ship, containership, container vessel', 'beacon, lighthouse, beacon light, pharos', 'liner, ocean liner', 'vulture', 'drilling platform, offshore rig', 'bald eagle, American eagle, Haliaeetus leucocephalus', 'pier', 'hummingbird']
86146	['geyser', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'missile', 'parachute, chute', 'spotlight, spot', 'volcano', 'jellyfish']
74974	['beacon, lighthouse, beacon light, pharos', 'obelisk', 'liner, ocean liner', 'suspension bridge', 'mosque', 'drilling platform, offshore rig', 'space shuttle', 'traffic light, traffic signal, stoplight', 'fountain', 'spotlight, spot', 'pier', 'church, church building']
87268	['ping-pong ball', 'dugong, Dugong dugon', 'analog clock', 'volcano', 'balloon', 'spotlight, spot', 'drilling platform, offshore rig', 'beacon, lighthouse, beacon light, pharos', 'parachute, chute', 'jellyfish', 'tiger shark, Galeocerdo cuvieri', 'screen, CRT screen', 'television, television system', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias', 'hammerhead, hammerhead shark']
85721	['ping-pong ball', 'butternut squash', 'frying pan, frypan, skillet', 'Petri dish', 'balloon', 'espresso', 'golf ball', 'gong, tam-tam', 'wooden spoon', 'spotlight, spot', 'tick']
79418	['projectile, missile', 'parachute, chute', 'seashore, coast, seacoast, sea-coast', 'beacon, lighthouse, beacon light, pharos', 'drilling platform, offshore rig', 'missile', 'space shuttle', 'albatross, mollymawk', 'volcano']
83395	['screw', 'projectile, missile', 'Petri dish', 'ballpoint, ballpoint pen, ballpen, Biro', 'airliner', 'missile', 'spotlight, spot', 'syringe', 'nematode, nematode worm, roundworm', 'warplane, military plane', 'bubble', 'wing', 'jellyfish']
87553	['pool table, billiard table, snooker table', 'tennis ball', 'soccer ball', 'airliner', 'golf ball', 'parachute, chute', 'baseball', 'flagpole, flagstaff', 'warplane, military plane', 'wing']
87550	['geyser', 'seashore, coast, seacoast, sea-coast', 'parachute, chute', 'fountain', 'seat belt, seatbelt', 'sandbar, sand bar', 'warplane, military plane', 'wing', 'shower curtain']
82071	['home theater, home theatre', 'pool table, billiard table, snooker table', 'cinema, movie theater, movie theatre, movie house, picture palace', 'monitor', 'wing']
72682	['nematode, nematode worm, roundworm', 'lakeside, lakeshore', 'balloon', 'seashore, coast, seacoast, sea-coast', 'window screen', 'spotlight, spot', 'volcano', 'bubble']
75075	[]
89885	['patio, terrace', 'forklift', 'window screen', 'sliding door', 'bannister, banister, balustrade, balusters, handrail']
88463	['planetarium', 'traffic light, traffic signal, stoplight', 'limousine, limo', 'cinema, movie theater, movie theatre, movie house, picture palace', 'streetcar, tram, tramcar, trolley, trolley car']
83397	['warplane, military plane', 'airliner', 'wing']
89297	['ping-pong ball', 'nematode, nematode worm, roundworm', 'monitor', 'loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'traffic light, traffic signal, stoplight', 'screen, CRT screen', 'television, television system', 'punching bag, punch bag, punching ball, punchball']
83852	['electric ray, crampfish, numbfish, torpedo', 'traffic light, traffic signal, stoplight', 'tiger shark, Galeocerdo cuvieri', 'stingray', 'hammerhead, hammerhead shark', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
89495	['pole', 'street sign', 'garbage truck, dustcart', 'traffic light, traffic signal, stoplight', 'moving van', 'freight car', 'swing', 'crane', 'harvester, reaper', 'streetcar, tram, tramcar, trolley, trolley car']
82179	['cinema, movie theater, movie theatre, movie house, picture palace', 'wallet, billfold, notecase, pocketbook', 'spotlight, spot', 'home theater, home theatre', 'military uniform', 'screw', 'cardigan', 'monitor', 'laptop, laptop computer', 'pool table, billiard table, snooker table', 'jellyfish', 'wool, woolen, woollen', 'notebook, notebook computer', 'nematode, nematode worm, roundworm', 'Petri dish', 'microwave, microwave oven', 'screen, CRT screen', 'projector', 'bulletproof vest', 'window screen', 'traffic light, traffic signal, stoplight', 'television, television system', 'suit, suit of clothes']
90743	['torch', 'moped', 'picket fence, paling', 'unicycle, monocycle', 'spotlight, spot', 'snowplow, snowplough', 'traffic light, traffic signal, stoplight', 'parking meter', 'electric ray, crampfish, numbfish, torpedo', 'park bench', 'stingray', 'shopping cart', 'car mirror']
86110	['ping-pong ball', 'torch', 'pool table, billiard table, snooker table', 'spotlight, spot', 'lampshade, lamp shade', 'matchstick', 'candle, taper, wax light']
86113	['geyser', 'flagpole, flagstaff', 'solar dish, solar collector, solar furnace', 'pole', 'fountain', 'spotlight, spot']
90892	['binder, ring-binder', 'ladle', 'tennis ball', 'envelope', 'bow', 'lacewing, lacewing fly', 'matchstick']
88585	['platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus', 'umbrella', 'sax, saxophone', 'yurt', 'mountain tent', 'ladle', 'velvet', 'mosquito net', 'grand piano, grand', 'guillotine', 'nematode, nematode worm, roundworm', 'wool, woolen, woollen']
87412	['screw', 'nematode, nematode worm, roundworm', 'traffic light, traffic signal, stoplight', 'jellyfish', 'spotlight, spot', 'digital clock', 'hammerhead, hammerhead shark']
86190	['ping-pong ball', 'beacon, lighthouse, beacon light, pharos', 'balloon', 'spotlight, spot', 'airship, dirigible', 'golf ball', 'parachute, chute', 'flagpole, flagstaff', 'wing']
85073	['cliff, drop, drop-off', 'redshank, Tringa totanus', 'ruddy turnstone, Arenaria interpres', 'red-breasted merganser, Mergus serrator', 'red-backed sandpiper, dunlin, Erolia alpina', 'albatross, mollymawk', 'grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus', 'promontory, headland, head, foreland', 'killer whale, killer, orca, grampus, sea wolf, Orcinus orca', 'oystercatcher, oyster catcher', 'valley, vale', 'alp', 'great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias']
80551	['car mirror', 'lakeside, lakeshore', 'balloon', 'airship, dirigible', 'hartebeest', 'seat belt, seatbelt', 'sandbar, sand bar']
80557	['monitor', 'spotlight, spot', 'screen, CRT screen', 'television, television system', 'stage', 'jellyfish']
80008	['space shuttle', 'volcano', 'monitor', 'lakeside, lakeshore', 'envelope', 'book jacket, dust cover, dust jacket, dust wrapper', 'scoreboard', 'airship, dirigible', 'web site, website, internet site, site', 'parachute, chute', 'hay', 'radio telescope, radio reflector', 'rapeseed', 'promontory, headland, head, foreland', 'sandbar, sand bar', 'crane', 'valley, vale']
80555	['volcano', 'balloon', 'valley, vale', 'cliff, drop, drop-off', 'alp']
89798	['suspension bridge', 'pole', 'swing', 'crane', 'pier', 'harp']
80412	['loudspeaker, speaker, speaker unit, loudspeaker system, speaker system', 'ping-pong ball', 'nematode, nematode worm, roundworm', 'mantis, mantid', 'digital clock', 'monitor', 'golf ball', 'bow', 'lacewing, lacewing fly', 'traffic light, traffic signal, stoplight', "jack-o'-lantern", 'walking stick, walkingstick, stick insect', 'ski mask', 'matchstick', 'jellyfish']
